Wall time,Step,Value
1571054421.712654,6839,0.790140688419342
1571054421.8575995,6849,1.0098315477371216
1571054422.1046076,6859,0.8463872075080872
1571054422.2982597,6869,0.8039488792419434
1571054422.456558,6879,0.8264365196228027
1571054422.6510947,6889,0.8441761136054993
1571054422.9387357,6899,0.9480737447738647
1571054423.1490476,6909,0.6544729471206665
1571054423.3716254,6919,0.9422948360443115
1571054423.5639565,6929,0.7394686341285706
1571054423.7099388,6939,0.6047753095626831
1571054423.8789105,6949,0.7114817500114441
1571054424.0123017,6959,0.793525755405426
1571054424.193488,6969,0.9124483466148376
1571054424.3377416,6979,0.7699980735778809
1571054424.5042117,6989,0.8433319330215454
1571054424.5569558,6999,0.9371135234832764
1571054424.6139834,7009,0.8649111986160278
1571054424.66768,7019,0.767592191696167
1571054424.7194808,7029,0.7872938513755798
1571054428.1300857,7039,0.7227133512496948
1571054428.259521,7049,0.8361043930053711
1571054428.3871045,7059,0.8384552001953125
1571054428.7712777,7069,0.7543259263038635
1571054428.897358,7079,0.7839685082435608
1571054429.0196898,7089,0.758376955986023
1571054429.116307,7099,0.7439306378364563
1571054429.1820488,7109,0.7723256945610046
1571054429.3558106,7119,0.8420038223266602
1571054429.5396595,7129,0.940833568572998
1571054429.7250876,7139,0.6976936459541321
1571054429.904734,7149,0.8354840278625488
1571054430.0453737,7159,1.0397080183029175
1571054430.2080326,7169,0.8345634341239929
1571054430.446959,7179,0.8061256408691406
1571054430.5633183,7189,0.7976636290550232
1571054430.742707,7199,0.8026540875434875
1571054430.9107878,7209,0.7752114534378052
1571054431.1228218,7219,0.7235502004623413
1571054431.303391,7229,0.746470034122467
1571054431.4365628,7239,0.9058055877685547
1571054431.5986753,7249,0.8137158155441284
1571054431.7521482,7259,0.6912376880645752
1571054431.8402805,7269,0.9481180906295776
1571054432.0147831,7279,0.8058725595474243
1571054432.1480489,7289,0.7545452117919922
1571054432.2819717,7299,0.6113673448562622
1571054432.455577,7309,0.8007874488830566
1571054432.555753,7319,0.8370128870010376
1571054432.7552013,7329,0.8352710008621216
1571054432.8949192,7339,0.7538954615592957
1571054433.0103855,7349,0.7957311868667603
1571054433.2269146,7359,0.6659426689147949
1571054433.4175682,7369,0.7608630061149597
1571054433.5560215,7379,0.6690887808799744
1571054433.6473129,7389,0.8696367144584656
1571054433.7467937,7399,0.7305750250816345
1571054433.8588362,7409,0.8255100250244141
1571054433.9078465,7419,0.9183700084686279
1571054435.3340292,7429,0.877001941204071
1571054435.536322,7439,0.8062801361083984
1571054435.6784453,7449,0.8037707209587097
1571054435.8873405,7459,0.8530352711677551
1571054436.0001016,7469,0.8273401856422424
1571054436.136589,7479,0.6044639348983765
1571054436.240162,7489,0.7561169862747192
1571054436.343056,7499,0.7743368148803711
1571054436.462268,7509,0.739861011505127
1571054436.61035,7519,0.7509923577308655
1571054436.6922033,7529,0.7995892763137817
1571054436.7993498,7539,0.8285210132598877
1571054436.9015248,7549,0.7407515645027161
1571054437.0086064,7559,0.7231939435005188
1571054437.1150553,7569,0.7528097629547119
1571054437.2568243,7579,0.6517643332481384
1571054437.3757377,7589,0.8155832290649414
1571054437.485542,7599,0.8169090151786804
1571054437.60479,7609,0.7281557321548462
1571054437.7270937,7619,0.7200135588645935
1571054437.8126423,7629,0.8536984920501709
1571054437.9724145,7639,0.8501045107841492
1571054438.0913002,7649,0.7804433107376099
1571054438.209354,7659,0.6798533797264099
1571054438.3778074,7669,0.7259105443954468
1571054438.5283442,7679,0.8040217161178589
1571054438.6470604,7689,0.8233930468559265
1571054438.7594428,7699,0.6576195359230042
1571054438.889569,7709,0.5832324028015137
1571054439.0177302,7719,0.7156639099121094
1571054439.0870728,7729,0.7613639831542969
1571054439.1925037,7739,0.860858678817749
1571054439.307706,7749,0.7158519625663757
1571054439.4499419,7759,0.8469111323356628
1571054439.515861,7769,0.8902789950370789
1571054439.6150076,7779,0.6181009411811829
1571054439.6746953,7789,0.7446238398551941
1571054439.7790627,7799,0.7169991731643677
1571054439.8550496,7809,0.7689732909202576
1571054439.9553647,7819,0.855528712272644
